trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
889,False,"{'a': 0.1, 'e': 0.20967900000000006}",30,13,9.758504134478175,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.1, 'e': 0.20790000000000008}",25,15,20.202870834922933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.1, 'e': 0.20611900000000005}",30,16,1.7748195289903872,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
892,False,"{'a': 0.1, 'e': 0.20433600000000007}",25,11,19.277321143657723,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.1, 'e': 0.20255100000000004}",25,15,4.313549247475108,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.1, 'e': 0.20076400000000005}",20,0,13.8822537992486,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
895,False,"{'a': 0.1, 'e': 0.198975}",20,10,5.4757511809486195,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.1, 'e': 0.19718400000000003}",20,11,10.37616617262977,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.1, 'e': 0.19539099999999998}",25,7,-75.18057153795104,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
898,False,"{'a': 0.1, 'e': 0.193596}",30,15,19.459120126624423,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.1, 'e': 0.19179900000000005}",25,19,9.001323081889913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.1, 'e': 0.19000000000000006}",30,18,5.202991414183679,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.1, 'e': 0.188199}",30,8,23.388544626000826,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
902,False,"{'a': 0.1, 'e': 0.186396}",20,3,15.446697326450277,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.1, 'e': 0.18459100000000006}",20,15,8.287093293647224,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.1, 'e': 0.18278400000000006}",20,13,12.831720811073737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.1, 'e': 0.180975}",25,13,11.666123440651056,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.1, 'e': 0.179164}",20,9,-31.769839972971006,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
907,False,"{'a': 0.1, 'e': 0.17735100000000004}",30,0,-45.61809780161941,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
908,False,"{'a': 0.1, 'e': 0.17553600000000003}",20,6,9.067577161065016,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.1, 'e': 0.17371900000000007}",25,19,10.592474811098345,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.1, 'e': 0.17190000000000005}",20,16,6.8168126717091,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.1, 'e': 0.1700790000000001}",20,2,5.09831212595376,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
912,False,"{'a': 0.1, 'e': 0.16825600000000007}",25,12,21.623950467188767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.1, 'e': 0.166431}",20,11,-23.850876675504946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
914,False,"{'a': 0.1, 'e': 0.16460400000000008}",20,7,2.6200038233947236,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
915,False,"{'a': 0.1, 'e': 0.162775}",25,14,22.414715107056338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.1, 'e': 0.1609440000000001}",20,6,15.25949442661693,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.1, 'e': 0.159111}",30,12,-0.40835124609235196,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
918,False,"{'a': 0.1, 'e': 0.15727600000000008}",30,20,17.823173536011478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.1, 'e': 0.155439}",30,16,-9.973381985980119,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
920,False,"{'a': 0.1, 'e': 0.15360000000000007}",25,12,24.25385036876915,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.1, 'e': 0.1517590000000001}",20,8,9.369781944196642,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.1, 'e': 0.14991600000000005}",25,8,32.85832023504416,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.1, 'e': 0.14807100000000006}",25,10,31.761461076232727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.1, 'e': 0.14622400000000002}",20,14,12.095405778662439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.1, 'e': 0.14437500000000003}",20,13,11.520138973923272,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.1, 'e': 0.14252399999999998}",25,18,16.477161775697606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.1, 'e': 0.140671}",25,7,20.075814836474763,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
928,False,"{'a': 0.1, 'e': 0.13881600000000005}",30,18,22.310813146839923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.1, 'e': 0.13695900000000005}",30,8,-12.426521458469427,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
930,False,"{'a': 0.1, 'e': 0.1351}",20,13,12.515631348164268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.1, 'e': 0.133239}",35,21,-18.178832884169505,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
932,False,"{'a': 0.1, 'e': 0.13137600000000005}",20,16,5.598673935529701,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.1, 'e': 0.12951100000000004}",30,15,16.107985692062577,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.1, 'e': 0.1276440000000001}",20,4,16.705624625126358,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
935,False,"{'a': 0.1, 'e': 0.12577500000000008}",20,13,-19.895991720610404,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
936,False,"{'a': 0.1, 'e': 0.12390400000000001}",25,16,1.4855898560929686,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.1, 'e': 0.122031}",25,15,-25.23075041027005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
938,False,"{'a': 0.1, 'e': 0.12015600000000004}",30,14,-21.53530054471127,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
939,False,"{'a': 0.1, 'e': 0.11827900000000002}",20,13,1.817922028787398,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.1, 'e': 0.11640000000000006}",25,13,20.990268539013492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.1, 'e': 0.11451900000000004}",25,11,21.46916313024595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.1, 'e': 0.11263600000000007}",35,25,16.403211847955056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.1, 'e': 0.11075100000000004}",25,0,15.674753679671788,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
944,False,"{'a': 0.1, 'e': 0.10886400000000007}",20,12,1.7254996460169276,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
945,False,"{'a': 0.1, 'e': 0.10697500000000004}",25,13,10.193615611880105,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.1, 'e': 0.10508400000000007}",20,6,18.182970788338977,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.1, 'e': 0.10319100000000003}",25,18,14.318687832832811,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.1, 'e': 0.10129600000000005}",20,0,23.0691084053323,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
949,False,"{'a': 0.1, 'e': 0.09939900000000002}",25,3,24.84335789941414,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.1, 'e': 0.09750000000000003}",20,9,18.59517088494141,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.1, 'e': 0.09559899999999999}",30,18,20.00618169798564,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.1, 'e': 0.093696}",25,17,14.419413228530479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.1, 'e': 0.09179100000000007}",30,23,10.862257571816269,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.1, 'e': 0.08988400000000007}",30,12,25.977247656386098,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.1, 'e': 0.08797500000000003}",25,6,32.02187162790707,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.1, 'e': 0.08606400000000003}",20,13,13.859285200681695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.1, 'e': 0.08415100000000009}",25,15,17.927109062855717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.1, 'e': 0.08223600000000009}",25,11,25.67290949451866,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.1, 'e': 0.08031900000000003}",20,15,8.171424013267627,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.1, 'e': 0.07840000000000003}",30,18,25.542214013731513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.1, 'e': 0.07647900000000007}",20,11,18.281523985348546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.1, 'e': 0.07455600000000007}",30,17,22.72314185450616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.1, 'e': 0.072631}",20,16,9.636369617738538,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.1, 'e': 0.07070399999999999}",20,0,-33.84068674794175,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
965,False,"{'a': 0.1, 'e': 0.06877500000000003}",20,16,7.137847624367205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.1, 'e': 0.06684400000000001}",25,13,23.069811864020213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.1, 'e': 0.06491100000000005}",20,14,8.732317001341684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.1, 'e': 0.06297600000000003}",20,3,23.54360693842827,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.1, 'e': 0.061039000000000065}",25,8,30.318216679815805,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.1, 'e': 0.05910000000000004}",25,16,3.901778518065408,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.1, 'e': 0.05715900000000007}",25,2,38.61434769498564,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.1, 'e': 0.05521600000000004}",25,11,25.725916236653923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.1, 'e': 0.05327100000000007}",20,11,17.07187219539154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.1, 'e': 0.051324000000000036}",20,12,14.16532467319167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.1, 'e': 0.04937500000000006}",25,2,35.30540620452733,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,11,15.731861995930494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,13,12.846552267580462,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,12,34.697196960120536,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,18,23.663970008418474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,13,11.011656764797223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,11,15.373497467359277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,14,12.323809616272804,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,11,21.17673940769467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,17,24.80715818526955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,10,28.930056792428342,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,12,23.312477680386667,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,9,19.028252126799792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,8,19.243941514354958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,13,23.232541824608195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,10,21.46792957924911,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,2,35.511174945214094,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,17,11.845529436618357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,13,13.296112139717456,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,15,18.819660934842446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,6,25.767522417745425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",25,18,12.96389917963408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,6,34.61543056486165,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,19,12.207791783816976,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",30,8,38.654254679732354,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,8,23.94311479307512,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,10,23.548945433763954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,16,9.712268018254417,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,19,11.069179121228515,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,13,19.91212729616114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",30,13,32.27416142255023,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",25,0,41.238681244476254,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0, 'e': 0}",20,4,28.878681087473662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,5,35.730652195975914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",20,13,10.290359358304396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,16,7.122505600858096,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",25,14,20.22976188452222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,7,34.5945819617155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,17,12.586170523195678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",30,20,18.653604204512806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",25,7,34.09343083721956,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,12,13.467532406744722,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,3,27.912440803913363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,16,5.870011456676514,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",25,0,37.96770346611091,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0, 'e': 0}",20,8,22.86129490889968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",30,17,23.461572733111364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,8,28.44385308057204,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",25,11,28.814897018775916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,14,12.258699120061184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,8,20.826196588210312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",20,12,16.125821972014865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",25,17,17.70444616528541,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,13,16.140114272161515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",25,11,24.537776025895205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",20,3,28.30106032615304,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",20,3,30.833086492641133,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",30,8,41.94343447935881,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",25,17,16.43841875951168,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",30,17,30.932917105441657,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,14,11.57363058572521,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",35,18,32.9720294801754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",20,3,29.029475656487424,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,12,16.653783424901064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,13,15.018237877952432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,13,17.278057388619942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",25,14,20.355528646601076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",20,8,20.905132586953684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",20,14,12.379787385100325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",20,13,15.272428045388866,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,10,16.18365394085432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,19,13.070752342203107,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,10,16.033815581833302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",30,15,29.902707187964932,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",25,15,18.07788185427912,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",20,10,19.953731539609596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,6,27.654812783839052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",30,15,27.749212179922807,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",25,5,34.959410661881506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",25,14,17.05004637982613,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",25,18,13.76226530652458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",20,9,23.934169087275635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",20,9,16.834608908233882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,1,28.311959517807548,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,11,20.66772850149365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",25,15,18.705615523794204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",20,11,17.248147945661874,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",25,10,26.179737037263266,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",25,11,25.557905250410098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",20,13,14.200324955931189,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",20,9,22.982694941130575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",30,16,29.55681199196776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",20,8,21.4909087369325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",20,14,12.656013614020406,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",25,18,12.91548057876898,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",35,20,31.17805423327871,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",20,8,24.485503033451895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0, 'e': 0}",20,6,28.336473989417843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",25,6,37.63490878116065,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",20,3,31.249677857089765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",20,14,10.29709855592948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,True,"{'a': 0, 'e': 0}",30,20,19.02665290329809,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,True,"{'a': 0, 'e': 0}",25,13,26.331139727734097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,True,"{'a': 0, 'e': 0}",30,17,23.233449751892373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,True,"{'a': 0, 'e': 0}",30,7,43.2925268901528,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,True,"{'a': 0, 'e': 0}",20,10,24.518656240060032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,True,"{'a': 0, 'e': 0}",30,22,16.917965154375512,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,True,"{'a': 0, 'e': 0}",30,20,20.562130454612614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,True,"{'a': 0, 'e': 0}",25,18,14.40534628353886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,True,"{'a': 0, 'e': 0}",30,10,36.00469243234802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,True,"{'a': 0, 'e': 0}",20,1,28.032596651432275,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,True,"{'a': 0, 'e': 0}",20,10,18.794968314179684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,True,"{'a': 0, 'e': 0}",25,15,18.881813288199204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,True,"{'a': 0, 'e': 0}",30,8,43.26965545869954,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
